name,type,height,perimeter,width,route,route_name,route_nickname,route_type,longitude,latitude
クスノキ,高木,8.5,96,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4249432,35.61081899
クスノキ,高木,7,124,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4249391,35.62724301
ガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4249285,35.61119185
ガマズミ,高木,3.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4249197,35.61120783
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.42491,35.61085975
ガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4249053,35.61122167
クスノキ,高木,8.5,97,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248942,35.61087447
クスノキ,高木,7.5,94,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248938,35.61123933
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248808,35.61089151
ミヤマガマズミ,中木,1.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248702,35.61090516
ガマズミ,中木,2.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248665,35.61126478
ミヤマガマズミ,中木,2.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248588,35.61092085
ガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248554,35.61128054
クスノキ,高木,7.5,117,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248484,35.6274025
クスノキ,高木,8.5,93,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248444,35.61093387
クスノキ,高木,8.5,101,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248403,35.61129939
ガマズミ,中木,2.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248293,35.61131074
ミヤマガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248163,35.61096901
ガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248145,35.61132498
クスノキ,高木,6.5,127,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248106,35.62746922
ガマズミ,中木,3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4248034,35.61134055
クスノキ,高木,8,98,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247913,35.61135483
クスノキ,高木,5.5,140,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247867,35.62707655
クスノキ,高木,8.5,98,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247852,35.61099838
クスノキ,高木,7.5,152,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424782,35.62751979
ガマズミ,高木,3.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247773,35.6113668
ミヤマガマズミ,中木,1.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424772,35.61102079
ガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247695,35.61138451
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247594,35.6110351
ガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247531,35.61139839
クスノキ,高木,8.5,97,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424741,35.61105222
クスノキ,高木,9,107,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247406,35.61141435
ガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247275,35.61142752
ミヤマガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247222,35.61107533
クスノキ,高木,6,87,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247112,35.62720093
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424711,35.61108963
クスノキ,高木,6.5,104,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4247002,35.6272226
クスノキ,高木,8.5,111,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246917,35.61110783
クスノキ,高木,7.5,143,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246912,35.62762026
クスノキ,高木,8.5,94,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424688,35.61147311
ガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246773,35.61148524
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424673,35.61113183
ガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246655,35.61149994
ミヤマガマズミ,中木,1.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246599,35.61114624
ガマズミ,中木,1.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246511,35.61151461
クスノキ,高木,6,113,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246497,35.62768233
クスノキ,高木,7.5,82,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246392,35.61152924
クスノキ,高木,8.5,97,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246379,35.61117075
クスノキ,高木,6,91,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246291,35.62735296
ガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424626,35.61154522
ガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4246124,35.61155863
クスノキ,高木,6,91,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245996,35.62740946
ガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245995,35.61157309
クスノキ,高木,6,109,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245918,35.62775757
クスノキ,高木,9,115,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245891,35.61122682
クスノキ,高木,9,123,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245869,35.61158947
ミヤマガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245838,35.61124907
ガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245737,35.61160336
ミヤマガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245722,35.61126368
クスノキ,高木,5.5,88,2.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245629,35.62747104
ガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245606,35.61161886
クスノキ,高木,7,121,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245569,35.62782639
ガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245486,35.61163246
ミヤマガマズミ,中木,1.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245429,35.62750851
クスノキ,高木,8.5,95,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245384,35.61128471
クスノキ,高木,5.5,102,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245269,35.6275336
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245252,35.61130405
クスノキ,高木,9,102,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245241,35.61165541
ガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245214,35.61166431
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245107,35.61131702
ガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245098,35.61167638
クスノキ,高木,7.5,127,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4245028,35.62787655
ガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424497,35.61169257
クスノキ,高木,8.5,87,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424484,35.61134541
クスノキ,高木,7,108,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244813,35.62760318
クスノキ,高木,8,99,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244808,35.61171047
ミヤマガマズミ,中木,2.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244669,35.61136625
ミヤマガマズミ,中木,1.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244544,35.61138178
クスノキ,高木,5.5,119,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244459,35.6276511
クスノキ,高木,7.5,81,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244357,35.61140206
サクラ類,高木,3.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244338,35.62767258
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424428,35.62767869
クスノキ,高木,7.5,118,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244194,35.62799736
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244086,35.62770951
ミヤマガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4244035,35.61144012
クスノキ,高木,6.5,112,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243938,35.62772761
ミヤマガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243923,35.61145383
ミヤマガマズミ,中木,1.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243838,35.627744
クスノキ,高木,6,108,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243765,35.61146855
クスノキ,高木,7,106,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243723,35.62803806
ミヤマガマズミ,中木,2.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424361,35.6277748
クスノキ,高木,9.5,113,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243586,35.61187767
ガマズミ,中木,1.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243532,35.61189369
ガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243478,35.6119061
ガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243426,35.61191991
クスノキ,高木,6,110,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243423,35.62779875
クスノキ,高木,8,104,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243377,35.61193603
クスノキ,高木,7.5,93,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4243239,35.61152744
ミヤマガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242992,35.61155908
クスノキ,高木,6,119,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242944,35.62786653
ミヤマガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242851,35.61157411
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242786,35.62789462
クスノキ,高木,7.5,108,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242711,35.61158748
クスノキ,高木,7.5,97,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242689,35.62820374
クスノキ,高木,6,101,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424249,35.62792759
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242454,35.61162044
ミヤマガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242411,35.62794212
クスノキ,高木,5.5,88,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242301,35.62825796
クスノキ,高木,7.5,97,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424213,35.61164265
クスノキ,高木,6,100,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4242009,35.62799282
ミヤマガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241946,35.62800917
クスノキ,高木,6,90,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241879,35.62831424
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241823,35.62802648
ミヤマガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241627,35.61168022
クスノキ,高木,6,72,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241595,35.6280517
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241496,35.6280704
クスノキ,高木,7.5,97,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241466,35.61169106
クスノキ,高木,5.5,74,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241379,35.62836744
クスノキ,高木,7.5,98,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241314,35.6121731
ミヤマガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241272,35.61170626
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241105,35.61171747
クスノキ,高木,6,99,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241103,35.62811956
ガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241097,35.61219192
クスノキ,高木,6.5,81,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241028,35.62843496
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4241012,35.6281323
ガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240916,35.61220232
クスノキ,高木,7.5,94,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424091,35.61173175
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240873,35.62814902
クスノキ,高木,7,91,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240852,35.62759504
クスノキ,高木,6.5,79,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240826,35.6277121
ミヤマガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240824,35.62772564
クスノキ,高木,7,73,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240822,35.6275363
クスノキ,高木,7.5,122,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240814,35.62776746
クスノキ,高木,7,89,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240802,35.62747
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240792,35.62732126
ミヤマガマズミ,中木,2.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424078,35.62748701
ミヤマガマズミ,中木,2.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240769,35.62778863
クスノキ,高木,8.5,130,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240767,35.62783171
ミヤマガマズミ,中木,2.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240763,35.62816249
ガマズミ,中木,2.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240754,35.61221345
ミヤマガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240746,35.62780682
ミヤマガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240729,35.6275722
クスノキ,高木,6.5,72,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424071,35.627347
クスノキ,高木,7,115,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240686,35.62789282
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240637,35.62732014
クスノキ,高木,6,105,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240606,35.62818155
クスノキ,高木,7,125,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240601,35.62795471
クスノキ,高木,8,91,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.42406,35.627284
クスノキ,高木,6,66,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240583,35.6285059
クスノキ,高木,7.5,105,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.424057,35.6122281
クスノキ,高木,6.5,80,6.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240554,35.62714365
クスノキ,高木,5,45,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240548,35.62720837
ミヤマガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240518,35.62723593
ミヤマガマズミ,高木,3.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.42405,35.627297
ミヤマガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240475,35.6271724
ミヤマガマズミ,中木,1.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240456,35.62715592
クスノキ,高木,6.5,71,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240449,35.62706524
クスノキ,高木,6,91,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240199,35.62823297
ガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240193,35.61225607
クスノキ,高木,6,76,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240144,35.62855984
ガマズミ,中木,1.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4240017,35.61226657
ミヤマガマズミ,中木,1.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239994,35.6282655
ミヤマガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239949,35.62686956
クスノキ,高木,6.5,77,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423994,35.62684932
ミヤマガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239869,35.62828107
クスノキ,高木,7.5,104,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423984,35.61228317
クスノキ,高木,6,71,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423973,35.62862475
クスノキ,高木,8,131,7,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239684,35.62677834
クスノキ,高木,6,95,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239682,35.6282961
ガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423964,35.6123011
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239603,35.6283105
ガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239556,35.61231027
ミヤマガマズミ,中木,1.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.42395,35.62832333
ミヤマガマズミ,中木,2.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239357,35.62833923
クスノキ,高木,6,80,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239327,35.62869103
クスノキ,高木,6,82,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239197,35.62835382
クスノキ,高木,7.5,130,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239194,35.61235579
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239063,35.6283751
クスノキ,高木,5.5,39,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4239025,35.62875209
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238916,35.62838966
クスノキ,高木,6,71,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238699,35.62840881
ミヤマガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238635,35.62842356
クスノキ,高木,6,95,5.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238624,35.62882853
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423846,35.62843804
クスノキ,高木,6.5,93,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.42384,35.62890681
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238328,35.62845112
クスノキ,高木,7,86,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238281,35.61202602
クスノキ,高木,6.5,97,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423819,35.62846608
クスノキ,高木,4.5,37,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238119,35.62710602
ミヤマガマズミ,中木,2.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238101,35.61206598
クスノキ,高木,6.5,85,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4238023,35.61208697
クスノキ,高木,7,78,4.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237978,35.62895631
クスノキ,高木,4.5,32,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237967,35.6270576
ミヤマガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423794,35.61210718
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237912,35.62849813
クスノキ,高木,6.5,100,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237804,35.629018
クスノキ,高木,2,30,2,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237786,35.62701205
クスノキ,高木,4,78,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237735,35.62851641
クスノキ,高木,6.5,75,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237734,35.61215421
ミヤマガマズミ,中木,2.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237627,35.612172
クスノキ,高木,6,83,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237624,35.62695922
ミヤマガマズミ,高木,3.2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.42376,35.62694318
ミヤマガマズミ,中木,1.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237529,35.61218422
ミヤマガマズミ,中木,2,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237522,35.62691398
クスノキ,高木,4.5,43,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237458,35.62690296
ミヤマガマズミ,高木,3.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237399,35.62688564
ミヤマガマズミ,中木,2.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237396,35.61219809
ミヤマガマズミ,高木,3.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237371,35.62686877
クスノキ,高木,4.5,37,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237369,35.62684982
クスノキ,高木,6.5,89,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237353,35.62908132
クスノキ,高木,6.5,99,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237248,35.61221355
クスノキ,高木,4.5,36,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423715,35.62679483
ミヤマガマズミ,高木,3.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237079,35.62677821
クスノキ,高木,7.5,92,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237046,35.62915541
ミヤマガマズミ,高木,3.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4237045,35.62676068
クスノキ,高木,6.5,80,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236949,35.62674287
ミヤマガマズミ,中木,2.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236911,35.62672581
クスノキ,高木,7,78,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236763,35.62669267
クスノキ,高木,7.5,99,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236738,35.61263953
クスノキ,高木,7,87,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236725,35.62922467
ガマズミ,中木,2.1,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236618,35.61264686
ガマズミ,中木,2.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236464,35.61266304
クスノキ,高木,7.5,70,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236411,35.62928295
クスノキ,高木,6,91,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236393,35.62866271
クスノキ,高木,7,101,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423627,35.61268857
ガマズミ,中木,2.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236162,35.61269668
ガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4236059,35.61270912
クスノキ,高木,7.5,80,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235996,35.62870633
ガマズミ,中木,2.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235923,35.61272601
クスノキ,高木,7.5,95,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235828,35.61274165
クスノキ,高木,7.5,86,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235752,35.62942356
ガマズミ,中木,2.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235669,35.61275446
ガマズミ,中木,2.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235559,35.61276845
クスノキ,高木,7.5,86,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235532,35.62876361
クスノキ,高木,5,45,3,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235437,35.62948812
ガマズミ,中木,2.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235403,35.61278348
クスノキ,高木,6.5,88,4,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423525,35.61280291
ガマズミ,中木,2.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235172,35.61281083
クスノキ,高木,7.5,84,5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235101,35.62881591
ガマズミ,中木,2.3,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4235032,35.61282723
ガマズミ,中木,1.9,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234897,35.6128388
クスノキ,高木,6,67,2.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234837,35.62962863
クスノキ,高木,7.5,90,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423478,35.612857
クスノキ,高木,8,104,6,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234687,35.62887771
ガマズミ,中木,1.5,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.423462,35.612863
ミヤマガマズミ,中木,1.7,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234612,35.6288964
ガマズミ,中木,1.4,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234553,35.61288081
クスノキ,高木,6.5,86,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234512,35.62968879
クスノキ,高木,7,101,3.5,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234504,35.61252804
ミヤマガマズミ,中木,1.8,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234485,35.6289099
ガマズミ,中木,2.6,,,156,町田日野線,南多摩尾根幹線道路,一般都道,139.4234412,35.61289757
